172.17.2.133 - - [01/Sep/2015:22:06:59 -0500] "GET /cs472/2013-09/images/w3c-html.png HTTP/1.1" 304 181 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:07:00 -0500] "GET /favicon.ico HTTP/1.1" 200 2537 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:07:02 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:07:02 -0500] "GET /~984667/lab1/happy.jpg HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:07:02 -0500] "GET /~984667/lab1/styleme.css HTTP/1.1" 200 492 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:07:02 -0500] "GET /~984667/lab1/Angry.jpg HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
128.30.52.71 - - [01/Sep/2015:22:07:06 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1104 "-" "W3C_Validator/1.3 http://validator.w3.org/services"
128.30.52.71 - - [01/Sep/2015:22:07:08 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1141 "-" "Validator.nu/LV http://validator.w3.org/services"
172.17.2.133 - - [01/Sep/2015:22:08:17 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1141 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:17 -0500] "GET /~984667/lab1/styleme.css HTTP/1.1" 200 492 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:17 -0500] "GET /~984667/lab1/happy.jpg HTTP/1.1" 304 181 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:17 -0500] "GET /~984667/lab1/Angry.jpg HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:17 -0500] "GET /cs472/2013-09/images/w3c-html.png HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:18 -0500] "GET /favicon.ico HTTP/1.1" 200 2537 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /~984667/lab1/happy.jpg HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /~984667/lab1/styleme.css HTTP/1.1" 200 492 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /~984667/lab1/Angry.jpg HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /cs472/2013-09/images/w3c-html.png HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /~984667/lab1/happy.jpg HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /~984667/lab1/styleme.css HTTP/1.1" 200 492 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /~984667/lab1/Angry.jpg HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /cs472/2013-09/images/w3c-html.png HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /~984667/lab1/index HTTP/1.1" 200 1140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /~984667/lab1/styleme.css HTTP/1.1" 200 492 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /~984667/lab1/happy.jpg HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
172.17.2.133 - - [01/Sep/2015:22:08:20 -0500] "GET /~984667/lab1/Angry.jpg HTTP/1.1" 304 180 "http://mumstudents.org/~984667/lab1/index" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
